,x0,y0,StartNode,StartTime,xf,yf,FinalNode
25166,364774.34,3712197.68,1977,1717,364719.714804,3712197.181741,2002
25167,364774.34,3712197.68,1977,822,364371.18,3712171.93,2050
25168,364774.34,3712197.68,1977,446,364371.18,3712171.93,2050
25169,364774.34,3712197.68,1977,1849,364774.34,3712197.68,1977
25170,364774.34,3712197.68,1977,349,364371.18,3712171.93,2050
25171,364774.34,3712197.68,1977,390,364371.18,3712171.93,2050
25172,364774.34,3712197.68,1977,467,364371.18,3712171.93,2050
25173,364774.34,3712197.68,1977,948,364371.18,3712171.93,2050
25174,364774.34,3712197.68,1977,1469,364496.166154,3712196.728277,1921
25175,364774.34,3712197.68,1977,1003,364371.18,3712171.93,2050
25176,364548.03,3712200.86,1978,640,364371.18,3712171.93,2050
25177,364548.03,3712200.86,1978,1392,364371.18,3712171.93,2050
25178,364548.03,3712200.86,1978,781,364371.18,3712171.93,2050
25179,364548.03,3712200.86,1978,468,364371.18,3712171.93,2050
25180,364548.03,3712200.86,1978,1551,364383.952195,3712164.154906,2051
25181,364548.03,3712200.86,1978,1878,364548.03,3712200.86,1978
25182,364548.03,3712200.86,1978,1265,364371.18,3712171.93,2050
25183,364548.03,3712200.86,1978,979,364371.18,3712171.93,2050
25184,364548.03,3712200.86,1978,558,364371.18,3712171.93,2050
25185,364548.03,3712200.86,1978,167,364371.18,3712171.93,2050
25186,364548.03,3712200.86,1978,763,364371.18,3712171.93,2050
25187,364548.03,3712200.86,1978,1370,364371.18,3712171.93,2050
25188,364573.37,3712186.64,1979,1859,364573.37,3712186.64,1979
25189,364573.37,3712186.64,1979,761,364371.18,3712171.93,2050
25190,364573.37,3712186.64,1979,211,364371.18,3712171.93,2050
25191,364573.37,3712186.64,1979,431,364371.18,3712171.93,2050
25192,364573.37,3712186.64,1979,1573,364386.068319,3712162.866712,2051
25193,364573.37,3712186.64,1979,434,364371.18,3712171.93,2050
25194,364573.37,3712186.64,1979,506,364371.18,3712171.93,2050
25195,364573.37,3712186.64,1979,1324,364371.18,3712171.93,2050
25196,364573.37,3712186.64,1979,377,364371.18,3712171.93,2050
25197,364573.37,3712186.64,1979,882,364371.18,3712171.93,2050
25198,364573.37,3712186.64,1979,1884,364573.37,3712186.64,1979
25199,364573.37,3712186.64,1979,2442,364573.37,3712186.64,1979
25200,364575.74,3712190.31,1980,734,364371.18,3712171.93,2050
25201,364575.74,3712190.31,1980,1472,364371.18,3712171.93,2050
25202,364575.74,3712190.31,1980,778,364371.18,3712171.93,2050
25203,364575.74,3712190.31,1980,637,364371.18,3712171.93,2050
25204,364575.74,3712190.31,1980,1081,364371.18,3712171.93,2050
25205,364575.74,3712190.31,1980,486,364371.18,3712171.93,2050
25206,364575.74,3712190.31,1980,821,364371.18,3712171.93,2050
25207,364575.74,3712190.31,1980,627,364371.18,3712171.93,2050
25208,364575.74,3712190.31,1980,718,364371.18,3712171.93,2050
25209,364575.74,3712190.31,1980,163,364371.18,3712171.93,2050
25210,364575.74,3712190.31,1980,1323,364371.18,3712171.93,2050
25211,364575.74,3712190.31,1980,1496,364394.128232,3712157.960227,2051
25212,364599.89,3712174.26,1988,702,364371.18,3712171.93,2050
25213,364599.89,3712174.26,1988,264,364371.18,3712171.93,2050
25214,364599.89,3712174.26,1988,153,364371.18,3712171.93,2050
25215,364599.89,3712174.26,1988,1101,364371.18,3712171.93,2050
25216,364599.89,3712174.26,1988,872,364371.18,3712171.93,2050
25217,364599.89,3712174.26,1988,453,364371.18,3712171.93,2050
25218,364599.89,3712174.26,1988,604,364371.18,3712171.93,2050
25219,364599.89,3712174.26,1988,1929,364599.89,3712174.26,1988
25220,364599.89,3712174.26,1988,821,364371.18,3712171.93,2050
25221,364599.89,3712174.26,1988,1262,364371.18,3712171.93,2050
25222,364599.89,3712174.26,1988,1000,364371.18,3712171.93,2050
25223,364599.89,3712174.26,1988,1539,364382.938454,3712164.772022,2051
25224,364771.57,3712165.38,2002,451,364602.05,3711996.8,2222
25225,364771.57,3712165.38,2002,867,364602.05,3711996.8,2222
25226,364771.57,3712165.38,2002,1400,364602.05,3711996.8,2222
25227,364771.57,3712165.38,2002,449,364371.18,3712171.93,2050
25228,364771.57,3712165.38,2002,659,364602.05,3711996.8,2222
25229,364771.57,3712165.38,2002,709,364371.18,3712171.93,2050
25230,364771.57,3712165.38,2002,728,364371.18,3712171.93,2050
25231,364771.57,3712165.38,2002,1170,364602.05,3711996.8,2222
25232,364771.57,3712165.38,2002,1633,364642.049626,3712245.928572,1947
25233,364771.57,3712165.38,2002,863,364371.18,3712171.93,2050
25234,364771.57,3712165.38,2002,473,364602.05,3711996.8,2222
25235,364771.57,3712165.38,2002,905,364371.18,3712171.93,2050
25236,364784.63,3712186.45,2007,319,364371.18,3712171.93,2050
25237,364784.63,3712186.45,2007,864,364371.18,3712171.93,2050
25238,364784.63,3712186.45,2007,1078,364371.18,3712171.93,2050
25239,364784.63,3712186.45,2007,547,364371.18,3712171.93,2050
25240,364784.63,3712186.45,2007,1085,364371.18,3712171.93,2050
25241,364784.63,3712186.45,2007,409,364371.18,3712171.93,2050
25242,364784.63,3712186.45,2007,691,365253.06,3712231.64,1916
25243,364784.63,3712186.45,2007,1031,364371.18,3712171.93,2050
25244,364784.63,3712186.45,2007,1227,364371.18,3712171.93,2050
25245,364784.63,3712186.45,2007,1104,364371.18,3712171.93,2050
25246,364784.63,3712186.45,2007,948,364371.18,3712171.93,2050
25247,364784.63,3712186.45,2007,1604,364597.904746,3712238.696431,1922
25248,364606.79,3712169.54,2008,743,364371.18,3712171.93,2050
25249,364606.79,3712169.54,2008,857,364371.18,3712171.93,2050
25250,364606.79,3712169.54,2008,855,364371.18,3712171.93,2050
25251,364606.79,3712169.54,2008,1033,364371.18,3712171.93,2050
25252,364606.79,3712169.54,2008,901,364371.18,3712171.93,2050
25253,364606.79,3712169.54,2008,371,364371.18,3712171.93,2050
25254,364606.79,3712169.54,2008,507,364371.18,3712171.93,2050
25255,364606.79,3712169.54,2008,596,364371.18,3712171.93,2050
25256,364606.79,3712169.54,2008,491,364371.18,3712171.93,2050
25257,364606.79,3712169.54,2008,355,364371.18,3712171.93,2050
25258,364606.79,3712169.54,2008,298,364371.18,3712171.93,2050
25259,364606.79,3712169.54,2008,1337,364371.18,3712171.93,2050
25260,364785.84,3712190.13,2014,496,364371.18,3712171.93,2050
25261,364785.84,3712190.13,2014,653,364371.18,3712171.93,2050
25262,364785.84,3712190.13,2014,975,364371.18,3712171.93,2050
25263,364785.84,3712190.13,2014,1558,364552.462631,3712266.40405,1927
25264,364785.84,3712190.13,2014,873,364371.18,3712171.93,2050
25265,364785.84,3712190.13,2014,1796,364788.347937,3712194.191676,2014
25266,364785.84,3712190.13,2014,1049,364371.18,3712171.93,2050
25267,364785.84,3712190.13,2014,1078,364371.18,3712171.93,2050
25268,364785.84,3712190.13,2014,1020,364371.18,3712171.93,2050
25269,364785.84,3712190.13,2014,638,364371.18,3712171.93,2050
25270,364785.84,3712190.13,2014,486,364371.18,3712171.93,2050
25271,364785.84,3712190.13,2014,355,364371.18,3712171.93,2050
25272,364642.51,3712150.55,2027,1153,364371.18,3712171.93,2050
25273,364642.51,3712150.55,2027,515,364371.18,3712171.93,2050
25274,364642.51,3712150.55,2027,1308,364371.18,3712171.93,2050
25275,364642.51,3712150.55,2027,710,364602.05,3711996.8,2222
25276,364642.51,3712150.55,2027,1639,364545.583495,3712268.333382,1927
25277,364642.51,3712150.55,2027,36,364371.18,3712171.93,2050
25278,364642.51,3712150.55,2027,800,364371.18,3712171.93,2050
25279,364642.51,3712150.55,2027,888,364371.18,3712171.93,2050
25280,364642.51,3712150.55,2027,379,364371.18,3712171.93,2050
25281,364642.51,3712150.55,2027,1031,364371.18,3712171.93,2050
25282,364642.51,3712150.55,2027,558,364371.18,3712171.93,2050
25283,364642.51,3712150.55,2027,263,364371.18,3712171.93,2050
25284,364629.83,3712157.2,2028,2032,364629.83,3712157.2,2028
25285,364629.83,3712157.2,2028,393,364602.05,3711996.8,2222
25286,364629.83,3712157.2,2028,247,364371.18,3712171.93,2050
25287,364629.83,3712157.2,2028,1346,364371.18,3712171.93,2050
25288,364629.83,3712157.2,2028,935,364371.18,3712171.93,2050
25289,364629.83,3712157.2,2028,483,364602.05,3711996.8,2222
25290,364629.83,3712157.2,2028,737,364602.05,3711996.8,2222
25291,364629.83,3712157.2,2028,1879,364629.83,3712157.2,2028
25292,364629.83,3712157.2,2028,2014,364629.83,3712157.2,2028
25293,364629.83,3712157.2,2028,904,364371.18,3712171.93,2050
25294,364629.83,3712157.2,2028,575,364371.18,3712171.93,2050
25295,364629.83,3712157.2,2028,1883,364629.83,3712157.2,2028
25296,364569.83,3712183.0,2033,728,364371.18,3712171.93,2050
25297,364569.83,3712183.0,2033,766,364371.18,3712171.93,2050
25298,364569.83,3712183.0,2033,706,364602.05,3711996.8,2222
25299,364569.83,3712183.0,2033,941,364602.05,3711996.8,2222
25300,364569.83,3712183.0,2033,1068,364371.18,3712171.93,2050
25301,364569.83,3712183.0,2033,457,364371.18,3712171.93,2050
25302,364569.83,3712183.0,2033,1095,364602.05,3711996.8,2222
25303,364569.83,3712183.0,2033,917,364371.18,3712171.93,2050
25304,364569.83,3712183.0,2033,1393,364602.05,3711996.8,2222
25305,364569.83,3712183.0,2033,709,364371.18,3712171.93,2050
25306,364569.83,3712183.0,2033,769,364602.05,3711996.8,2222
25307,364569.83,3712183.0,2033,835,364602.05,3711996.8,2222
25308,364540.05,3712128.89,2034,1483,364602.05,3711996.8,2222
25309,364540.05,3712128.89,2034,2146,364540.05,3712128.89,2034
25310,364540.05,3712128.89,2034,1353,364602.05,3711996.8,2222
25311,364540.05,3712128.89,2034,235,364602.05,3711996.8,2222
25312,364540.05,3712128.89,2034,1416,364371.18,3712171.93,2050
25313,364540.05,3712128.89,2034,871,364371.18,3712171.93,2050
25314,364540.05,3712128.89,2034,504,364371.18,3712171.93,2050
25315,364540.05,3712128.89,2034,1250,364371.18,3712171.93,2050
25316,364540.05,3712128.89,2034,1165,364371.18,3712171.93,2050
25317,364540.05,3712128.89,2034,266,364602.05,3711996.8,2222
25318,364540.05,3712128.89,2034,1567,364602.05,3711996.8,2222
25319,364540.05,3712128.89,2034,995,364602.05,3711996.8,2222
25320,364303.17,3712206.15,2049,478,364371.18,3712171.93,2050
25321,364303.17,3712206.15,2049,904,364371.18,3712171.93,2050
25322,364303.17,3712206.15,2049,1328,364371.18,3712171.93,2050
25323,364303.17,3712206.15,2049,708,364371.18,3712171.93,2050
25324,364303.17,3712206.15,2049,964,364371.18,3712171.93,2050
25325,364303.17,3712206.15,2049,1172,364371.18,3712171.93,2050
25326,364303.17,3712206.15,2049,866,364371.18,3712171.93,2050
25327,364303.17,3712206.15,2049,1284,364371.18,3712171.93,2050
25328,364303.17,3712206.15,2049,889,364371.18,3712171.93,2050
25329,364303.17,3712206.15,2049,873,364371.18,3712171.93,2050
25330,364303.17,3712206.15,2049,1063,364371.18,3712171.93,2050
25331,364303.17,3712206.15,2049,370,364371.18,3712171.93,2050
25332,364371.18,3712171.93,2050,354,364371.18,3712171.93,2050
25333,364371.18,3712171.93,2050,1221,364371.18,3712171.93,2050
25334,364371.18,3712171.93,2050,1319,364371.18,3712171.93,2050
25335,364371.18,3712171.93,2050,1120,364371.18,3712171.93,2050
25336,364371.18,3712171.93,2050,105,364371.18,3712171.93,2050
25337,364371.18,3712171.93,2050,1163,364371.18,3712171.93,2050
25338,364371.18,3712171.93,2050,334,364371.18,3712171.93,2050
25339,364371.18,3712171.93,2050,1378,364371.18,3712171.93,2050
25340,364371.18,3712171.93,2050,1849,364371.18,3712171.93,2050
25341,364371.18,3712171.93,2050,1022,364371.18,3712171.93,2050
25342,364371.18,3712171.93,2050,390,364371.18,3712171.93,2050
25343,364371.18,3712171.93,2050,517,364371.18,3712171.93,2050
25344,364402.26,3712153.01,2051,911,364371.18,3712171.93,2050
25345,364402.26,3712153.01,2051,491,364371.18,3712171.93,2050
25346,364402.26,3712153.01,2051,924,364371.18,3712171.93,2050
25347,364402.26,3712153.01,2051,1104,364371.18,3712171.93,2050
25348,364402.26,3712153.01,2051,237,364371.18,3712171.93,2050
25349,364402.26,3712153.01,2051,1123,364371.18,3712171.93,2050
25350,364402.26,3712153.01,2051,1054,364371.18,3712171.93,2050
25351,364402.26,3712153.01,2051,552,364371.18,3712171.93,2050
25352,364402.26,3712153.01,2051,802,364371.18,3712171.93,2050
25353,364402.26,3712153.01,2051,567,364371.18,3712171.93,2050
25354,364402.26,3712153.01,2051,778,364371.18,3712171.93,2050
25355,364402.26,3712153.01,2051,694,364371.18,3712171.93,2050
25356,364444.67,3712114.52,2052,1079,364371.18,3712171.93,2050
25357,364444.67,3712114.52,2052,638,364371.18,3712171.93,2050
25358,364444.67,3712114.52,2052,858,364371.18,3712171.93,2050
25359,364444.67,3712114.52,2052,1125,364371.18,3712171.93,2050
25360,364444.67,3712114.52,2052,1127,364371.18,3712171.93,2050
25361,364444.67,3712114.52,2052,1039,364371.18,3712171.93,2050
25362,364444.67,3712114.52,2052,1396,364371.18,3712171.93,2050
25363,364444.67,3712114.52,2052,561,364371.18,3712171.93,2050
25364,364444.67,3712114.52,2052,670,364371.18,3712171.93,2050
25365,364444.67,3712114.52,2052,1534,364371.18,3712171.93,2050
25366,364444.67,3712114.52,2052,1361,364371.18,3712171.93,2050
25367,364444.67,3712114.52,2052,629,364371.18,3712171.93,2050
25368,364514.75,3712145.88,2053,1215,364371.18,3712171.93,2050
25369,364514.75,3712145.88,2053,783,364371.18,3712171.93,2050
25370,364514.75,3712145.88,2053,811,364371.18,3712171.93,2050
25371,364514.75,3712145.88,2053,837,364371.18,3712171.93,2050
25372,364514.75,3712145.88,2053,838,364371.18,3712171.93,2050
25373,364514.75,3712145.88,2053,797,364371.18,3712171.93,2050
25374,364514.75,3712145.88,2053,1640,364474.230237,3712162.873728,1921
25375,364514.75,3712145.88,2053,1369,364371.18,3712171.93,2050
25376,364514.75,3712145.88,2053,986,364371.18,3712171.93,2050
25377,364514.75,3712145.88,2053,702,364371.18,3712171.93,2050
25378,364514.75,3712145.88,2053,1258,364371.18,3712171.93,2050
25379,364514.75,3712145.88,2053,1554,364393.172299,3712158.542153,2051
25380,364518.11,3712136.59,2054,131,364371.18,3712171.93,2050
25381,364518.11,3712136.59,2054,1064,364371.18,3712171.93,2050
25382,364518.11,3712136.59,2054,671,364602.05,3711996.8,2222
25383,364518.11,3712136.59,2054,1345,364602.05,3711996.8,2222
25384,364518.11,3712136.59,2054,1503,364602.05,3711996.8,2222
25385,364518.11,3712136.59,2054,524,364602.05,3711996.8,2222
25386,364518.11,3712136.59,2054,1344,364371.18,3712171.93,2050
25387,364518.11,3712136.59,2054,825,364602.05,3711996.8,2222
25388,364518.11,3712136.59,2054,1454,364371.18,3712171.93,2050
25389,364518.11,3712136.59,2054,660,364371.18,3712171.93,2050
25390,364518.11,3712136.59,2054,1712,364544.318438,3712068.645437,2143
25391,364518.11,3712136.59,2054,211,364602.05,3711996.8,2222
25392,364462.5,3712144.77,2064,1126,364371.18,3712171.93,2050
25393,364462.5,3712144.77,2064,820,364371.18,3712171.93,2050
25394,364462.5,3712144.77,2064,585,364371.18,3712171.93,2050
25395,364462.5,3712144.77,2064,598,364371.18,3712171.93,2050
25396,364462.5,3712144.77,2064,903,364371.18,3712171.93,2050
25397,364462.5,3712144.77,2064,930,364371.18,3712171.93,2050
25398,364462.5,3712144.77,2064,608,364371.18,3712171.93,2050
25399,364462.5,3712144.77,2064,337,364371.18,3712171.93,2050
25400,364462.5,3712144.77,2064,1052,364371.18,3712171.93,2050
25401,364462.5,3712144.77,2064,762,364371.18,3712171.93,2050
25402,364462.5,3712144.77,2064,174,364371.18,3712171.93,2050
25403,364462.5,3712144.77,2064,727,364371.18,3712171.93,2050
25404,364726.2,3712158.62,2066,1414,364387.963681,3712161.712907,2051
25405,364726.2,3712158.62,2066,459,364602.05,3711996.8,2222
25406,364726.2,3712158.62,2066,917,364602.05,3711996.8,2222
25407,364726.2,3712158.62,2066,1005,364371.18,3712171.93,2050
25408,364726.2,3712158.62,2066,1129,364602.05,3711996.8,2222
25409,364726.2,3712158.62,2066,1427,364602.05,3711996.8,2222
25410,364726.2,3712158.62,2066,1101,364602.05,3711996.8,2222
25411,364726.2,3712158.62,2066,597,364371.18,3712171.93,2050
25412,364726.2,3712158.62,2066,779,364602.05,3711996.8,2222
25413,364726.2,3712158.62,2066,1119,364371.18,3712171.93,2050
25414,364726.2,3712158.62,2066,160,364602.05,3711996.8,2222
25415,364726.2,3712158.62,2066,224,364602.05,3711996.8,2222
25416,364790.65,3712118.9,2074,792,364602.05,3711996.8,2222
25417,364790.65,3712118.9,2074,1232,364602.05,3711996.8,2222
25418,364790.65,3712118.9,2074,101,364602.05,3711996.8,2222
25419,364790.65,3712118.9,2074,454,364602.05,3711996.8,2222
25420,364790.65,3712118.9,2074,1672,364797.055917,3712010.164702,2203
25421,364790.65,3712118.9,2074,993,364602.05,3711996.8,2222
25422,364790.65,3712118.9,2074,506,364602.05,3711996.8,2222
25423,364790.65,3712118.9,2074,1247,364602.05,3711996.8,2222
25424,364790.65,3712118.9,2074,1000,364602.05,3711996.8,2222
25425,364790.65,3712118.9,2074,347,364602.05,3711996.8,2222
25426,364790.65,3712118.9,2074,1688,364810.51942,3712021.002375,2182
25427,364790.65,3712118.9,2074,1078,364602.05,3711996.8,2222
25428,364756.13,3712140.64,2075,353,364602.05,3711996.8,2222
25429,364756.13,3712140.64,2075,1330,364379.882188,3712166.632529,2051
25430,364756.13,3712140.64,2075,863,364602.05,3711996.8,2222
25431,364756.13,3712140.64,2075,1330,364379.880143,3712166.633774,2051
25432,364756.13,3712140.64,2075,971,364602.05,3711996.8,2222
25433,364756.13,3712140.64,2075,669,364371.18,3712171.93,2050
25434,364756.13,3712140.64,2075,169,364602.05,3711996.8,2222
25435,364756.13,3712140.64,2075,274,364371.18,3712171.93,2050
25436,364756.13,3712140.64,2075,1079,364602.05,3711996.8,2222
25437,364756.13,3712140.64,2075,712,364602.05,3711996.8,2222
25438,364756.13,3712140.64,2075,940,364602.05,3711996.8,2222
25439,364756.13,3712140.64,2075,918,364371.18,3712171.93,2050
25440,364695.49,3712121.16,2078,167,364602.05,3711996.8,2222
25441,364695.49,3712121.16,2078,816,364602.05,3711996.8,2222
25442,364695.49,3712121.16,2078,1021,364602.05,3711996.8,2222
25443,364695.49,3712121.16,2078,462,364602.05,3711996.8,2222
25444,364695.49,3712121.16,2078,225,364602.05,3711996.8,2222
25445,364695.49,3712121.16,2078,889,364602.05,3711996.8,2222
25446,364695.49,3712121.16,2078,886,364602.05,3711996.8,2222
25447,364695.49,3712121.16,2078,1034,364602.05,3711996.8,2222
25448,364695.49,3712121.16,2078,937,364602.05,3711996.8,2222
25449,364695.49,3712121.16,2078,222,364602.05,3711996.8,2222
25450,364695.49,3712121.16,2078,615,364602.05,3711996.8,2222
25451,364695.49,3712121.16,2078,1031,364602.05,3711996.8,2222
25452,364654.02,3712143.92,2079,1973,364654.02,3712143.92,2079
25453,364654.02,3712143.92,2079,799,364602.05,3711996.8,2222
25454,364654.02,3712143.92,2079,1361,364602.05,3711996.8,2222
25455,364654.02,3712143.92,2079,518,364602.05,3711996.8,2222
25456,364654.02,3712143.92,2079,244,364602.05,3711996.8,2222
25457,364654.02,3712143.92,2079,512,364602.05,3711996.8,2222
25458,364654.02,3712143.92,2079,1637,364602.05,3711996.8,2222
25459,364654.02,3712143.92,2079,849,364602.05,3711996.8,2222
25460,364654.02,3712143.92,2079,687,364602.05,3711996.8,2222
25461,364654.02,3712143.92,2079,752,364602.05,3711996.8,2222
25462,364654.02,3712143.92,2079,581,364602.05,3711996.8,2222
25463,364654.02,3712143.92,2079,651,364602.05,3711996.8,2222
25464,364642.12,3712122.84,2080,1108,364602.05,3711996.8,2222
25465,364642.12,3712122.84,2080,278,364602.05,3711996.8,2222
25466,364642.12,3712122.84,2080,1571,364602.05,3711996.8,2222
25467,364642.12,3712122.84,2080,1650,364634.096459,3712052.118982,2167
25468,364642.12,3712122.84,2080,1151,364602.05,3711996.8,2222
25469,364642.12,3712122.84,2080,1183,364602.05,3711996.8,2222
25470,364642.12,3712122.84,2080,301,364602.05,3711996.8,2222
25471,364642.12,3712122.84,2080,985,364602.05,3711996.8,2222
25472,364642.12,3712122.84,2080,837,364602.05,3711996.8,2222
25473,364642.12,3712122.84,2080,1397,364602.05,3711996.8,2222
25474,364642.12,3712122.84,2080,1041,364602.05,3711996.8,2222
25475,364642.12,3712122.84,2080,712,364602.05,3711996.8,2222
25476,364607.19,3712115.01,2081,1346,364371.18,3712171.93,2050
25477,364607.19,3712115.01,2081,1872,364607.19,3712115.01,2081
25478,364607.19,3712115.01,2081,484,364371.18,3712171.93,2050
25479,364607.19,3712115.01,2081,38,364371.18,3712171.93,2050
25480,364607.19,3712115.01,2081,1268,364371.18,3712171.93,2050
25481,364607.19,3712115.01,2081,567,364371.18,3712171.93,2050
25482,364607.19,3712115.01,2081,1062,364371.18,3712171.93,2050
25483,364607.19,3712115.01,2081,1044,364371.18,3712171.93,2050
25484,364607.19,3712115.01,2081,124,364371.18,3712171.93,2050
25485,364607.19,3712115.01,2081,873,364371.18,3712171.93,2050
25486,364607.19,3712115.01,2081,705,364371.18,3712171.93,2050
25487,364607.19,3712115.01,2081,1224,364371.18,3712171.93,2050
25488,364700.08,3712117.4,2091,368,364602.05,3711996.8,2222
25489,364700.08,3712117.4,2091,1665,364651.425921,3712117.522652,2115
25490,364700.08,3712117.4,2091,682,364602.05,3711996.8,2222
25491,364700.08,3712117.4,2091,712,364602.05,3711996.8,2222
25492,364700.08,3712117.4,2091,829,364602.05,3711996.8,2222
25493,364700.08,3712117.4,2091,380,364602.05,3711996.8,2222
25494,364700.08,3712117.4,2091,856,364602.05,3711996.8,2222
25495,364700.08,3712117.4,2091,514,364602.05,3711996.8,2222
25496,364700.08,3712117.4,2091,514,364602.05,3711996.8,2222
25497,364700.08,3712117.4,2091,1616,364606.666665,3712005.563402,2223
25498,364700.08,3712117.4,2091,2237,364700.08,3712117.4,2091
25499,364700.08,3712117.4,2091,531,364602.05,3711996.8,2222
25500,364571.38,3712127.53,2097,762,364371.18,3712171.93,2050
25501,364571.38,3712127.53,2097,1294,364371.18,3712171.93,2050
25502,364571.38,3712127.53,2097,944,364371.18,3712171.93,2050
25503,364571.38,3712127.53,2097,1657,364500.68128,3712203.696647,1921
25504,364571.38,3712127.53,2097,850,364371.18,3712171.93,2050
25505,364571.38,3712127.53,2097,674,364371.18,3712171.93,2050
25506,364571.38,3712127.53,2097,1929,364571.38,3712127.53,2097
25507,364571.38,3712127.53,2097,2311,364571.38,3712127.53,2097
25508,364571.38,3712127.53,2097,1039,364371.18,3712171.93,2050
25509,364571.38,3712127.53,2097,724,364371.18,3712171.93,2050
25510,364571.38,3712127.53,2097,1877,364571.38,3712127.53,2097
25511,364571.38,3712127.53,2097,1133,364371.18,3712171.93,2050
25512,364632.58,3712104.49,2102,588,364602.05,3711996.8,2222
25513,364632.58,3712104.49,2102,590,364602.05,3711996.8,2222
25514,364632.58,3712104.49,2102,700,364602.05,3711996.8,2222
25515,364632.58,3712104.49,2102,135,364602.05,3711996.8,2222
25516,364632.58,3712104.49,2102,830,364602.05,3711996.8,2222
25517,364632.58,3712104.49,2102,858,364602.05,3711996.8,2222
25518,364632.58,3712104.49,2102,837,364602.05,3711996.8,2222
25519,364632.58,3712104.49,2102,1898,364632.58,3712104.49,2102
25520,364632.58,3712104.49,2102,784,364602.05,3711996.8,2222
25521,364632.58,3712104.49,2102,390,364602.05,3711996.8,2222
25522,364632.58,3712104.49,2102,234,364602.05,3711996.8,2222
25523,364632.58,3712104.49,2102,875,364602.05,3711996.8,2222
25524,364629.02,3712098.99,2103,642,364602.05,3711996.8,2222
25525,364629.02,3712098.99,2103,1474,364602.05,3711996.8,2222
25526,364629.02,3712098.99,2103,1457,364602.05,3711996.8,2222
25527,364629.02,3712098.99,2103,1267,364602.05,3711996.8,2222
25528,364629.02,3712098.99,2103,814,364602.05,3711996.8,2222
25529,364629.02,3712098.99,2103,1350,364602.05,3711996.8,2222
25530,364629.02,3712098.99,2103,239,364602.05,3711996.8,2222
25531,364629.02,3712098.99,2103,959,364602.05,3711996.8,2222
25532,364629.02,3712098.99,2103,412,364602.05,3711996.8,2222
25533,364629.02,3712098.99,2103,691,364602.05,3711996.8,2222
25534,364629.02,3712098.99,2103,599,364602.05,3711996.8,2222
25535,364629.02,3712098.99,2103,921,364602.05,3711996.8,2222
25536,364470.94,3712084.58,2106,252,364371.18,3712171.93,2050
25537,364470.94,3712084.58,2106,835,364371.18,3712171.93,2050
25538,364470.94,3712084.58,2106,804,364371.18,3712171.93,2050
25539,364470.94,3712084.58,2106,589,364371.18,3712171.93,2050
25540,364470.94,3712084.58,2106,628,364371.18,3712171.93,2050
25541,364470.94,3712084.58,2106,1128,364371.18,3712171.93,2050
25542,364470.94,3712084.58,2106,139,364371.18,3712171.93,2050
25543,364470.94,3712084.58,2106,795,364371.18,3712171.93,2050
25544,364470.94,3712084.58,2106,378,364371.18,3712171.93,2050
25545,364470.94,3712084.58,2106,391,364371.18,3712171.93,2050
25546,364470.94,3712084.58,2106,812,364371.18,3712171.93,2050
25547,364470.94,3712084.58,2106,269,364371.18,3712171.93,2050
25548,364500.58,3712128.52,2107,669,364371.18,3712171.93,2050
25549,364500.58,3712128.52,2107,1028,364371.18,3712171.93,2050
25550,364500.58,3712128.52,2107,1231,364371.18,3712171.93,2050
25551,364500.58,3712128.52,2107,659,364371.18,3712171.93,2050
25552,364500.58,3712128.52,2107,82,364371.18,3712171.93,2050
25553,364500.58,3712128.52,2107,407,364371.18,3712171.93,2050
25554,364500.58,3712128.52,2107,543,364371.18,3712171.93,2050
25555,364500.58,3712128.52,2107,2254,364500.58,3712128.52,2107
25556,364500.58,3712128.52,2107,356,364371.18,3712171.93,2050
25557,364500.58,3712128.52,2107,383,364371.18,3712171.93,2050
25558,364500.58,3712128.52,2107,732,364371.18,3712171.93,2050
25559,364500.58,3712128.52,2107,388,364371.18,3712171.93,2050
25560,364731.2,3712101.26,2114,175,364602.05,3711996.8,2222
25561,364731.2,3712101.26,2114,854,364602.05,3711996.8,2222
25562,364731.2,3712101.26,2114,595,364602.05,3711996.8,2222
25563,364731.2,3712101.26,2114,1544,364602.05,3711996.8,2222
25564,364731.2,3712101.26,2114,1371,364602.05,3711996.8,2222
25565,364731.2,3712101.26,2114,929,364602.05,3711996.8,2222
25566,364731.2,3712101.26,2114,1204,364602.05,3711996.8,2222
25567,364731.2,3712101.26,2114,1089,364602.05,3711996.8,2222
25568,364731.2,3712101.26,2114,392,364602.05,3711996.8,2222
25569,364731.2,3712101.26,2114,615,364602.05,3711996.8,2222
25570,364731.2,3712101.26,2114,617,364602.05,3711996.8,2222
25571,364731.2,3712101.26,2114,1064,364602.05,3711996.8,2222
25572,364683.58,3712099.15,2115,1592,364602.05,3711996.8,2222
25573,364683.58,3712099.15,2115,654,364602.05,3711996.8,2222
25574,364683.58,3712099.15,2115,2073,364683.58,3712099.15,2115
25575,364683.58,3712099.15,2115,1703,364638.482753,3712060.552749,2167
25576,364683.58,3712099.15,2115,1326,364602.05,3711996.8,2222
25577,364683.58,3712099.15,2115,682,364602.05,3711996.8,2222
25578,364683.58,3712099.15,2115,222,364602.05,3711996.8,2222
25579,364683.58,3712099.15,2115,1195,364602.05,3711996.8,2222
25580,364683.58,3712099.15,2115,1233,364602.05,3711996.8,2222
25581,364683.58,3712099.15,2115,239,364602.05,3711996.8,2222
25582,364683.58,3712099.15,2115,815,364602.05,3711996.8,2222
